"","date","hits","keyword","geo","time","gprop","category"
"1242",2017-11-01,59,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1243",2017-12-01,56,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1244",2018-01-01,85,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1245",2018-02-01,75,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1246",2018-03-01,64,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1247",2018-04-01,62,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1248",2018-05-01,64,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1249",2018-06-01,65,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1250",2018-07-01,66,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1251",2018-08-01,65,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1252",2018-09-01,65,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1253",2018-10-01,58,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1254",2018-11-01,61,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1255",2018-12-01,59,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1256",2019-01-01,78,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1257",2019-02-01,75,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1258",2019-03-01,70,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1259",2019-04-01,67,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1260",2019-05-01,65,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1261",2019-06-01,65,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1262",2019-07-01,69,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1263",2019-08-01,67,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1264",2019-09-01,73,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1265",2019-10-01,69,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1266",2019-11-01,70,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1267",2019-12-01,63,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1268",2020-01-01,79,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1269",2020-02-01,81,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1270",2020-03-01,61,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1271",2020-04-01,62,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1272",2020-05-01,73,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1273",2020-06-01,88,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1274",2020-07-01,86,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1275",2020-08-01,81,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1276",2020-09-01,85,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1277",2020-10-01,82,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1278",2020-11-01,72,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1279",2020-12-01,70,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1280",2021-01-01,83,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1281",2021-02-01,84,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1282",2021-03-01,73,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1283",2021-04-01,79,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1284",2021-05-01,79,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1285",2021-06-01,75,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1286",2021-07-01,72,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1287",2021-08-01,74,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1288",2021-09-01,63,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1289",2021-10-01,73,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1290",2021-11-01,62,"property for sale","ZA","2004-01-01 2021-11-07","web",0
"1291",2004-01-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1292",2004-02-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1293",2004-03-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1294",2004-04-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1295",2004-05-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1296",2004-06-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1297",2004-07-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1298",2004-08-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1299",2004-09-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1300",2004-10-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1301",2004-11-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1302",2004-12-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1303",2005-01-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1304",2005-02-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1305",2005-03-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1306",2005-04-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1307",2005-05-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1308",2005-06-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1309",2005-07-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1310",2005-08-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1311",2005-09-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1312",2005-10-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1313",2005-11-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1314",2005-12-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1315",2006-01-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1316",2006-02-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1317",2006-03-01,24,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1318",2006-04-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1319",2006-05-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1320",2006-06-01,23,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1321",2006-07-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1322",2006-08-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1323",2006-09-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1324",2006-10-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1325",2006-11-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1326",2006-12-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1327",2007-01-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1328",2007-02-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1329",2007-03-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1330",2007-04-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1331",2007-05-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1332",2007-06-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1333",2007-07-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1334",2007-08-01,11,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1335",2007-09-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1336",2007-10-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1337",2007-11-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1338",2007-12-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1339",2008-01-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1340",2008-02-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1341",2008-03-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1342",2008-04-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1343",2008-05-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1344",2008-06-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1345",2008-07-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1346",2008-08-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1347",2008-09-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1348",2008-10-01,8,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1349",2008-11-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1350",2008-12-01,11,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1351",2009-01-01,8,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1352",2009-02-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1353",2009-03-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1354",2009-04-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1355",2009-05-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1356",2009-06-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1357",2009-07-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1358",2009-08-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1359",2009-09-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1360",2009-10-01,0,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1361",2009-11-01,14,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1362",2009-12-01,19,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1363",2010-01-01,14,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1364",2010-02-01,21,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1365",2010-03-01,26,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1366",2010-04-01,8,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1367",2010-05-01,15,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1368",2010-06-01,8,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1369",2010-07-01,13,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1370",2010-08-01,13,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1371",2010-09-01,41,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1372",2010-10-01,33,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1373",2010-11-01,14,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1374",2010-12-01,9,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1375",2011-01-01,47,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1376",2011-02-01,25,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1377",2011-03-01,29,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1378",2011-04-01,11,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1379",2011-05-01,23,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1380",2011-06-01,58,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1381",2011-07-01,17,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1382",2011-08-01,14,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1383",2011-09-01,43,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1384",2011-10-01,46,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1385",2011-11-01,37,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1386",2011-12-01,42,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1387",2012-01-01,53,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1388",2012-02-01,62,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1389",2012-03-01,36,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1390",2012-04-01,34,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1391",2012-05-01,34,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1392",2012-06-01,44,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1393",2012-07-01,42,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1394",2012-08-01,28,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1395",2012-09-01,43,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1396",2012-10-01,48,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1397",2012-11-01,42,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1398",2012-12-01,48,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1399",2013-01-01,73,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1400",2013-02-01,46,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1401",2013-03-01,61,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1402",2013-04-01,46,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1403",2013-05-01,68,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1404",2013-06-01,60,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1405",2013-07-01,65,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1406",2013-08-01,60,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1407",2013-09-01,80,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1408",2013-10-01,48,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1409",2013-11-01,57,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1410",2013-12-01,40,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1411",2014-01-01,57,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1412",2014-02-01,17,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1413",2014-03-01,15,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1414",2014-04-01,18,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1415",2014-05-01,31,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1416",2014-06-01,26,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1417",2014-07-01,30,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1418",2014-08-01,47,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1419",2014-09-01,40,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1420",2014-10-01,60,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1421",2014-11-01,60,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1422",2014-12-01,37,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1423",2015-01-01,45,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1424",2015-02-01,22,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1425",2015-03-01,23,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1426",2015-04-01,30,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1427",2015-05-01,19,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1428",2015-06-01,21,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1429",2015-07-01,20,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1430",2015-08-01,23,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1431",2015-09-01,22,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1432",2015-10-01,26,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1433",2015-11-01,51,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1434",2015-12-01,50,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1435",2016-01-01,71,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1436",2016-02-01,54,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1437",2016-03-01,49,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1438",2016-04-01,45,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1439",2016-05-01,49,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1440",2016-06-01,43,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1441",2016-07-01,49,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1442",2016-08-01,46,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1443",2016-09-01,38,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1444",2016-10-01,49,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1445",2016-11-01,44,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1446",2016-12-01,39,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1447",2017-01-01,50,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1448",2017-02-01,43,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1449",2017-03-01,33,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1450",2017-04-01,42,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1451",2017-05-01,42,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1452",2017-06-01,47,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1453",2017-07-01,49,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1454",2017-08-01,48,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1455",2017-09-01,42,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1456",2017-10-01,44,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1457",2017-11-01,45,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1458",2017-12-01,43,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1459",2018-01-01,80,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1460",2018-02-01,69,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1461",2018-03-01,50,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1462",2018-04-01,43,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1463",2018-05-01,40,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1464",2018-06-01,55,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1465",2018-07-01,44,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1466",2018-08-01,40,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1467",2018-09-01,43,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1468",2018-10-01,46,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1469",2018-11-01,56,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1470",2018-12-01,40,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1471",2019-01-01,80,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1472",2019-02-01,70,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1473",2019-03-01,60,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1474",2019-04-01,57,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1475",2019-05-01,62,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1476",2019-06-01,73,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1477",2019-07-01,62,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1478",2019-08-01,63,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
"1479",2019-09-01,58,"property 24 for sale","ZA","2004-01-01 2021-11-07","web",0
